2002.041096
   Z       E            F
  25  3.619E+03  3.883E-08
  25  4.161E+03  2.613E-08
  25  4.784E+03  1.755E-08
  25  5.500E+03  1.177E-08
  25  6.324E+03  7.894E-09
  25  7.271E+03  5.280E-09
  25  8.360E+03  3.536E-09
  25  9.611E+03  2.365E-09
  25  1.105E+04  1.579E-09
  25  1.271E+04  1.055E-09
  25  1.461E+04  7.042E-10
  25  1.680E+04  4.703E-10
  25  1.931E+04  3.139E-10
  25  2.220E+04  2.092E-10
  25  2.553E+04  1.396E-10
  25  2.935E+04  9.296E-11
  25  3.375E+04  6.205E-11
  25  3.880E+04  4.133E-11
  25  4.461E+04  2.753E-11
  25  5.129E+04  1.836E-11
  25  5.897E+04  1.222E-11
  25  6.781E+04  8.141E-12
  25  7.796E+04  5.431E-12
  25  8.964E+04  3.611E-12
  25  1.031E+05  2.409E-12
  25  1.185E+05  1.602E-12
  25  1.362E+05  1.068E-12
  25  1.566E+05  7.106E-13
  25  1.801E+05  4.734E-13
  25  2.071E+05  3.152E-13
  25  2.381E+05  2.099E-13
  25  2.737E+05  1.397E-13
  25  3.147E+05  9.315E-14
  25  3.619E+05  6.182E-14
  25  4.161E+05  4.140E-14
  25  4.784E+05  2.730E-14
  25  5.500E+05  1.844E-14
  26  5.600E-01  2.236E-04
  26  6.439E-01  2.604E-04
  26  7.403E-01  3.034E-04
  26  8.512E-01  3.535E-04
  26  9.786E-01  4.121E-04
  26  1.125E+00  4.805E-04
  26  1.294E+00  5.604E-04
  26  1.487E+00  6.535E-04
  26  1.710E+00  7.620E-04
  26  1.966E+00  8.881E-04
  26  2.261E+00  1.034E-03
  26  2.599E+00  1.203E-03
  26  2.989E+00  1.395E-03
  26  3.436E+00  1.615E-03
  26  3.951E+00  1.861E-03
  26  4.542E+00  2.136E-03
  26  5.223E+00  2.437E-03
  26  6.005E+00  2.761E-03
  26  6.904E+00  3.103E-03
  26  7.938E+00  3.455E-03
  26  9.127E+00  3.809E-03
  26  1.049E+01  4.151E-03
  26  1.206E+01  4.469E-03
  26  1.387E+01  4.747E-03
  26  1.595E+01  4.973E-03
  26  1.834E+01  5.134E-03
  26  2.108E+01  5.219E-03
  26  2.424E+01  5.221E-03
  26  2.787E+01  5.139E-03
  26  3.205E+01  4.974E-03
  26  3.684E+01  4.732E-03
  26  4.236E+01  4.425E-03
  26  4.871E+01  4.067E-03
  26  5.600E+01  3.674E-03
  26  6.439E+01  3.262E-03
  26  7.403E+01  2.846E-03
  26  8.512E+01  2.442E-03
  26  9.786E+01  2.060E-03
  26  1.125E+02  1.711E-03
  26  1.294E+02  1.398E-03
  26  1.487E+02  1.125E-03
  26  1.710E+02  8.925E-04
  26  1.966E+02  6.984E-04
  26  2.261E+02  5.395E-04
  26  2.599E+02  4.117E-04
  26  2.989E+02  3.105E-04
  26  3.436E+02  2.317E-04
  26  3.951E+02  1.713E-04
  26  4.542E+02  1.254E-04
  26  5.223E+02  9.111E-05
  26  6.005E+02  6.571E-05
  26  6.904E+02  4.705E-05
  26  7.938E+02  3.349E-05
  26  9.127E+02  2.370E-05
  26  1.049E+03  1.671E-05
  26  1.206E+03  1.172E-05
  26  1.387E+03  8.182E-06
  26  1.595E+03  5.700E-06
  26  1.834E+03  3.954E-06
  26  2.108E+03  2.739E-06
  26  2.424E+03  1.891E-06
  26  2.787E+03  1.303E-06
  26  3.205E+03  8.962E-07
  26  3.684E+03  6.158E-07
  26  4.236E+03  4.220E-07
  26  4.871E+03  2.891E-07
  26  5.600E+03  1.977E-07
  26  6.439E+03  1.352E-07
  26  7.403E+03  9.228E-08
  26  8.511E+03  6.303E-08
  26  9.786E+03  4.296E-08
  26  1.125E+04  2.927E-08
  26  1.294E+04  1.996E-08
  26  1.487E+04  1.359E-08
  26  1.710E+04  9.256E-09
  26  1.966E+04  6.297E-09
  26  2.261E+04  4.280E-09
  26  2.599E+04  2.914E-09
  26  2.989E+04  1.981E-09
  26  3.436E+04  1.347E-09
  26  3.951E+04  9.163E-10
  26  4.542E+04  6.219E-10
  26  5.223E+04  4.232E-10
  26  6.005E+04  2.874E-10
  26  6.904E+04  1.954E-10
  26  7.938E+04  1.327E-10
  26  9.127E+04  9.015E-11
  26  1.049E+05  6.125E-11
  26  1.206E+05  4.163E-11
  26  1.387E+05  2.826E-11
  26  1.595E+05  1.921E-11
  26  1.834E+05  1.305E-11
  26  2.108E+05  8.852E-12
  26  2.424E+05  6.022E-12
  26  2.787E+05  4.081E-12
  26  3.205E+05  2.782E-12
  26  3.684E+05  1.879E-12
  26  4.236E+05  1.285E-12
  26  4.871E+05  8.641E-13
  26  5.600E+05  5.955E-13
  27  5.900E-01  9.014E-07
  27  6.784E-01  1.049E-06
  27  7.799E-01  1.222E-06
  27  8.967E-01  1.423E-06
  27  1.031E+00  1.658E-06
  27  1.185E+00  1.932E-06
  27  1.363E+00  2.251E-06
  27  1.567E+00  2.624E-06
  27  1.802E+00  3.057E-06
  27  2.072E+00  3.561E-06
  27  2.382E+00  4.144E-06
  27  2.739E+00  4.816E-06
  27  3.149E+00  5.587E-06
  27  3.620E+00  6.464E-06
  27  4.162E+00  7.452E-06
  27  4.786E+00  8.554E-06
  27  5.502E+00  9.766E-06
  27  6.326E+00  1.108E-05
  27  7.274E+00  1.247E-05
  27  8.363E+00  1.392E-05
  27  9.616E+00  1.538E-05
  27  1.106E+01  1.681E-05
  27  1.271E+01  1.816E-05
  27  1.461E+01  1.937E-05
  27  1.680E+01  2.037E-05
  27  1.932E+01  2.112E-05
  27  2.221E+01  2.157E-05
  27  2.554E+01  2.167E-05
  27  2.936E+01  2.143E-05
  27  3.376E+01  2.083E-05
  27  3.882E+01  1.989E-05
  27  4.463E+01  1.867E-05
  27  5.132E+01  1.721E-05
  27  5.900E+01  1.558E-05
  27  6.784E+01  1.386E-05
  27  7.799E+01  1.211E-05
  27  8.967E+01  1.039E-05
  27  1.031E+02  8.768E-06
  27  1.185E+02  7.272E-06
  27  1.363E+02  5.934E-06
  27  1.567E+02  4.765E-06
  27  1.802E+02  3.770E-06
  27  2.072E+02  2.940E-06
  27  2.382E+02  2.262E-06
  27  2.739E+02  1.719E-06
  27  3.149E+02  1.290E-06
  27  3.620E+02  9.582E-07
  27  4.162E+02  7.049E-07
  27  4.786E+02  5.133E-07
  27  5.502E+02  3.707E-07
  27  6.326E+02  2.657E-07
  27  7.274E+02  1.891E-07
  27  8.363E+02  1.338E-07
  27  9.616E+02  9.407E-08
  27  1.106E+03  6.587E-08
  27  1.271E+03  4.589E-08
  27  1.461E+03  3.187E-08
  27  1.680E+03  2.203E-08
  27  1.932E+03  1.518E-08
  27  2.221E+03  1.045E-08
  27  2.554E+03  7.167E-09
  27  2.936E+03  4.903E-09
  27  3.376E+03  3.353E-09
  27  3.882E+03  2.286E-09
  27  4.463E+03  1.558E-09
  27  5.132E+03  1.060E-09
  27  5.900E+03  7.199E-10
  27  6.784E+03  4.886E-10
  27  7.799E+03  3.314E-10
  27  8.967E+03  2.248E-10
  27  1.031E+04  1.523E-10
  27  1.185E+04  1.030E-10
  27  1.363E+04  6.975E-11
  27  1.567E+04  4.717E-11
  27  1.802E+04  3.189E-11
  27  2.072E+04  2.156E-11
  27  2.382E+04  1.456E-11
  27  2.739E+04  9.841E-12
  27  3.149E+04  6.644E-12
  27  3.620E+04  4.490E-12
  27  4.162E+04  3.031E-12
  27  4.786E+04  2.045E-12
  27  5.502E+04  1.381E-12
  27  6.326E+04  9.319E-13
  27  7.274E+04  6.291E-13
  27  8.363E+04  4.246E-13
  27  9.616E+04  2.863E-13
  27  1.106E+05  1.933E-13
  27  1.271E+05  1.303E-13
  27  1.461E+05  8.800E-14
  27  1.680E+05  5.936E-14
  27  1.932E+05  4.004E-14
  27  2.221E+05  2.702E-14
  27  2.554E+05  1.822E-14
  27  2.936E+05  1.228E-14
  27  3.376E+05  8.301E-15
  27  3.882E+05  5.580E-15
  27  4.463E+05  3.789E-15
  27  5.132E+05  2.530E-15
  27  5.900E+05  1.731E-15
  28  5.800E-01  9.609E-06
  28  6.669E-01  1.118E-05
  28  7.667E-01  1.302E-05
  28  8.815E-01  1.516E-05
  28  1.014E+00  1.766E-05
  28  1.165E+00  2.057E-05
  28  1.340E+00  2.397E-05
  28  1.541E+00  2.793E-05
  28  1.771E+00  3.254E-05
  28  2.036E+00  3.790E-05
  28  2.341E+00  4.412E-05
  28  2.692E+00  5.130E-05
  28  3.095E+00  5.956E-05
  28  3.559E+00  6.898E-05
  28  4.092E+00  7.965E-05
  28  4.705E+00  9.161E-05
  28  5.409E+00  1.048E-04
  28  6.219E+00  1.193E-04
  28  7.151E+00  1.348E-04
  28  8.221E+00  1.510E-04
  28  9.453E+00  1.677E-04
  28  1.087E+01  1.842E-04
  28  1.250E+01  2.002E-04
  28  1.437E+01  2.148E-04
  28  1.652E+01  2.274E-04
  28  1.899E+01  2.374E-04
  28  2.184E+01  2.441E-04
  28  2.511E+01  2.471E-04
  28  2.887E+01  2.461E-04
  28  3.319E+01  2.410E-04
  28  3.816E+01  2.319E-04
  28  4.387E+01  2.192E-04
  28  5.045E+01  2.035E-04
  28  5.800E+01  1.855E-04
  28  6.669E+01  1.661E-04
  28  7.667E+01  1.460E-04
  28  8.815E+01  1.260E-04
  28  1.014E+02  1.069E-04
  28  1.165E+02  8.910E-05
  28  1.340E+02  7.304E-05
  28  1.541E+02  5.892E-05
  28  1.771E+02  4.680E-05
  28  2.036E+02  3.663E-05
  28  2.341E+02  2.827E-05
  28  2.692E+02  2.155E-05
  28  3.095E+02  1.622E-05
  28  3.559E+02  1.208E-05
  28  4.092E+02  8.899E-06
  28  4.705E+02  6.490E-06
  28  5.409E+02  4.698E-06
  28  6.219E+02  3.374E-06
  28  7.151E+02  2.404E-06
  28  8.221E+02  1.704E-06
  28  9.453E+02  1.200E-06
  28  1.087E+03  8.414E-07
  28  1.250E+03  5.867E-07
  28  1.437E+03  4.077E-07
  28  1.652E+03  2.823E-07
  28  1.899E+03  1.947E-07
  28  2.184E+03  1.341E-07
  28  2.511E+03  9.195E-08
  28  2.887E+03  6.306E-08
  28  3.319E+03  4.308E-08
  28  3.816E+03  2.943E-08
  28  4.387E+03  2.005E-08
  28  5.045E+03  1.364E-08
  28  5.800E+03  9.284E-09
  28  6.669E+03  6.303E-09
  28  7.667E+03  4.279E-09
  28  8.815E+03  2.903E-09
  28  1.014E+04  1.965E-09
  28  1.165E+04  1.333E-09
  28  1.340E+04  9.016E-10
  28  1.541E+04  6.105E-10
  28  1.771E+04  4.129E-10
  28  2.036E+04  2.790E-10
  28  2.341E+04  1.888E-10
  28  2.692E+04  1.276E-10
  28  3.095E+04  8.617E-11
  28  3.559E+04  5.830E-11
  28  4.092E+04  3.932E-11
  28  4.705E+04  2.658E-11
  28  5.409E+04  1.794E-11
  28  6.219E+04  1.212E-11
  28  7.151E+04  8.184E-12
  28  8.221E+04  5.522E-12
  28  9.453E+04  3.729E-12
  28  1.087E+05  2.517E-12
  28  1.250E+05  1.699E-12
  28  1.437E+05  1.147E-12
  28  1.652E+05  7.743E-13
  28  1.899E+05  5.224E-13
  28  2.184E+05  3.527E-13
  28  2.511E+05  2.380E-13
  28  2.887E+05  1.605E-13
  28  3.319E+05  1.085E-13
  28  3.816E+05  7.294E-14
  28  4.387E+05  4.958E-14
  28  5.045E+05  3.312E-14
  28  5.800E+05  2.267E-14
