2008.120219
   Z       E            F
  25  3.147E+03  5.897E-08
  25  3.619E+03  3.957E-08
  25  4.161E+03  2.657E-08
  25  4.784E+03  1.780E-08
  25  5.500E+03  1.192E-08
  25  6.324E+03  7.979E-09
  25  7.271E+03  5.331E-09
  25  8.360E+03  3.565E-09
  25  9.611E+03  2.380E-09
  25  1.105E+04  1.590E-09
  25  1.271E+04  1.061E-09
  25  1.461E+04  7.072E-10
  25  1.680E+04  4.724E-10
  25  1.931E+04  3.147E-10
  25  2.220E+04  2.101E-10
  25  2.553E+04  1.399E-10
  25  2.935E+04  9.329E-11
  25  3.375E+04  6.213E-11
  25  3.880E+04  4.140E-11
  25  4.461E+04  2.761E-11
  25  5.129E+04  1.837E-11
  25  5.897E+04  1.224E-11
  25  6.781E+04  8.154E-12
  25  7.796E+04  5.430E-12
  25  8.964E+04  3.619E-12
  25  1.031E+05  2.408E-12
  25  1.185E+05  1.604E-12
  25  1.362E+05  1.068E-12
  25  1.566E+05  7.112E-13
  25  1.801E+05  4.739E-13
  25  2.071E+05  3.152E-13
  25  2.381E+05  2.103E-13
  25  2.737E+05  1.395E-13
  25  3.147E+05  9.327E-14
  25  3.619E+05  6.183E-14
  25  4.161E+05  4.141E-14
  25  4.784E+05  2.734E-14
  25  5.500E+05  1.844E-14
  26  5.600E-01  1.198E-03
  26  6.439E-01  1.393E-03
  26  7.403E-01  1.620E-03
  26  8.512E-01  1.883E-03
  26  9.786E-01  2.187E-03
  26  1.125E+00  2.539E-03
  26  1.294E+00  2.943E-03
  26  1.487E+00  3.405E-03
  26  1.710E+00  3.929E-03
  26  1.966E+00  4.520E-03
  26  2.261E+00  5.178E-03
  26  2.599E+00  5.903E-03
  26  2.989E+00  6.689E-03
  26  3.436E+00  7.529E-03
  26  3.951E+00  8.410E-03
  26  4.542E+00  9.312E-03
  26  5.223E+00  1.021E-02
  26  6.005E+00  1.109E-02
  26  6.904E+00  1.190E-02
  26  7.938E+00  1.263E-02
  26  9.127E+00  1.324E-02
  26  1.049E+01  1.370E-02
  26  1.206E+01  1.398E-02
  26  1.387E+01  1.408E-02
  26  1.595E+01  1.397E-02
  26  1.834E+01  1.367E-02
  26  2.108E+01  1.317E-02
  26  2.424E+01  1.250E-02
  26  2.787E+01  1.168E-02
  26  3.205E+01  1.075E-02
  26  3.684E+01  9.737E-03
  26  4.236E+01  8.679E-03
  26  4.871E+01  7.616E-03
  26  5.600E+01  6.579E-03
  26  6.439E+01  5.593E-03
  26  7.403E+01  4.680E-03
  26  8.512E+01  3.860E-03
  26  9.786E+01  3.137E-03
  26  1.125E+02  2.511E-03
  26  1.294E+02  1.985E-03
  26  1.487E+02  1.548E-03
  26  1.710E+02  1.191E-03
  26  1.966E+02  9.061E-04
  26  2.261E+02  6.823E-04
  26  2.599E+02  5.084E-04
  26  2.989E+02  3.749E-04
  26  3.436E+02  2.743E-04
  26  3.951E+02  1.991E-04
  26  4.542E+02  1.434E-04
  26  5.223E+02  1.026E-04
  26  6.005E+02  7.296E-05
  26  6.904E+02  5.162E-05
  26  7.938E+02  3.634E-05
  26  9.127E+02  2.548E-05
  26  1.049E+03  1.779E-05
  26  1.206E+03  1.238E-05
  26  1.387E+03  8.597E-06
  26  1.595E+03  5.948E-06
  26  1.834E+03  4.101E-06
  26  2.108E+03  2.830E-06
  26  2.424E+03  1.944E-06
  26  2.787E+03  1.336E-06
  26  3.205E+03  9.162E-07
  26  3.684E+03  6.267E-07
  26  4.236E+03  4.291E-07
  26  4.871E+03  2.933E-07
  26  5.600E+03  2.001E-07
  26  6.439E+03  1.368E-07
  26  7.403E+03  9.308E-08
  26  8.511E+03  6.357E-08
  26  9.786E+03  4.325E-08
  26  1.125E+04  2.947E-08
  26  1.294E+04  2.007E-08
  26  1.487E+04  1.364E-08
  26  1.710E+04  9.289E-09
  26  1.966E+04  6.319E-09
  26  2.261E+04  4.294E-09
  26  2.599E+04  2.922E-09
  26  2.989E+04  1.984E-09
  26  3.436E+04  1.351E-09
  26  3.951E+04  9.165E-10
  26  4.542E+04  6.238E-10
  26  5.223E+04  4.234E-10
  26  6.005E+04  2.877E-10
  26  6.904E+04  1.955E-10
  26  7.938E+04  1.328E-10
  26  9.127E+04  9.025E-11
  26  1.049E+05  6.128E-11
  26  1.206E+05  4.163E-11
  26  1.387E+05  2.828E-11
  26  1.595E+05  1.921E-11
  26  1.834E+05  1.305E-11
  26  2.108E+05  8.856E-12
  26  2.424E+05  6.022E-12
  26  2.787E+05  4.083E-12
  26  3.205E+05  2.781E-12
  26  3.684E+05  1.880E-12
  26  4.236E+05  1.286E-12
  26  4.871E+05  8.643E-13
  26  5.600E+05  5.955E-13
  27  5.900E-01  4.333E-06
  27  6.784E-01  5.035E-06
  27  7.799E-01  5.850E-06
  27  8.967E-01  6.795E-06
  27  1.031E+00  7.888E-06
  27  1.185E+00  9.150E-06
  27  1.363E+00  1.060E-05
  27  1.567E+00  1.226E-05
  27  1.802E+00  1.415E-05
  27  2.072E+00  1.628E-05
  27  2.382E+00  1.867E-05
  27  2.739E+00  2.131E-05
  27  3.149E+00  2.419E-05
  27  3.620E+00  2.731E-05
  27  4.162E+00  3.060E-05
  27  4.786E+00  3.403E-05
  27  5.502E+00  3.751E-05
  27  6.326E+00  4.095E-05
  27  7.274E+00  4.425E-05
  27  8.363E+00  4.730E-05
  27  9.616E+00  4.996E-05
  27  1.106E+01  5.213E-05
  27  1.271E+01  5.368E-05
  27  1.461E+01  5.454E-05
  27  1.680E+01  5.464E-05
  27  1.932E+01  5.394E-05
  27  2.221E+01  5.246E-05
  27  2.554E+01  5.024E-05
  27  2.936E+01  4.735E-05
  27  3.376E+01  4.392E-05
  27  3.882E+01  4.008E-05
  27  4.463E+01  3.596E-05
  27  5.132E+01  3.173E-05
  27  5.900E+01  2.755E-05
  27  6.784E+01  2.351E-05
  27  7.799E+01  1.974E-05
  27  8.967E+01  1.631E-05
  27  1.031E+02  1.327E-05
  27  1.185E+02  1.063E-05
  27  1.363E+02  8.388E-06
  27  1.567E+02  6.531E-06
  27  1.802E+02  5.018E-06
  27  2.072E+02  3.806E-06
  27  2.382E+02  2.855E-06
  27  2.739E+02  2.119E-06
  27  3.149E+02  1.556E-06
  27  3.620E+02  1.133E-06
  27  4.162E+02  8.180E-07
  27  4.786E+02  5.863E-07
  27  5.502E+02  4.168E-07
  27  6.326E+02  2.949E-07
  27  7.274E+02  2.073E-07
  27  8.363E+02  1.451E-07
  27  9.616E+02  1.011E-07
  27  1.106E+03  7.012E-08
  27  1.271E+03  4.853E-08
  27  1.461E+03  3.344E-08
  27  1.680E+03  2.299E-08
  27  1.932E+03  1.577E-08
  27  2.221E+03  1.079E-08
  27  2.554E+03  7.373E-09
  27  2.936E+03  5.029E-09
  27  3.376E+03  3.427E-09
  27  3.882E+03  2.327E-09
  27  4.463E+03  1.585E-09
  27  5.132E+03  1.074E-09
  27  5.900E+03  7.293E-10
  27  6.784E+03  4.941E-10
  27  7.799E+03  3.344E-10
  27  8.967E+03  2.267E-10
  27  1.031E+04  1.533E-10
  27  1.185E+04  1.037E-10
  27  1.363E+04  7.012E-11
  27  1.567E+04  4.735E-11
  27  1.802E+04  3.203E-11
  27  2.072E+04  2.163E-11
  27  2.382E+04  1.462E-11
  27  2.739E+04  9.870E-12
  27  3.149E+04  6.659E-12
  27  3.620E+04  4.499E-12
  27  4.162E+04  3.035E-12
  27  4.786E+04  2.049E-12
  27  5.502E+04  1.384E-12
  27  6.326E+04  9.325E-13
  27  7.274E+04  6.299E-13
  27  8.363E+04  4.247E-13
  27  9.616E+04  2.867E-13
  27  1.106E+05  1.935E-13
  27  1.271E+05  1.304E-13
  27  1.461E+05  8.807E-14
  27  1.680E+05  5.933E-14
  27  1.932E+05  4.011E-14
  27  2.221E+05  2.700E-14
  27  2.554E+05  1.825E-14
  27  2.936E+05  1.228E-14
  27  3.376E+05  8.306E-15
  27  3.882E+05  5.586E-15
  27  4.463E+05  3.788E-15
  27  5.132E+05  2.532E-15
  27  5.900E+05  1.731E-15
  28  5.800E-01  4.437E-05
  28  6.669E-01  5.155E-05
  28  7.667E-01  5.988E-05
  28  8.815E-01  6.954E-05
  28  1.014E+00  8.072E-05
  28  1.165E+00  9.364E-05
  28  1.340E+00  1.085E-04
  28  1.541E+00  1.256E-04
  28  1.771E+00  1.451E-04
  28  2.036E+00  1.671E-04
  28  2.341E+00  1.920E-04
  28  2.692E+00  2.196E-04
  28  3.095E+00  2.501E-04
  28  3.559E+00  2.832E-04
  28  4.092E+00  3.187E-04
  28  4.705E+00  3.561E-04
  28  5.409E+00  3.947E-04
  28  6.219E+00  4.335E-04
  28  7.151E+00  4.716E-04
  28  8.221E+00  5.076E-04
  28  9.453E+00  5.403E-04
  28  1.087E+01  5.683E-04
  28  1.250E+01  5.902E-04
  28  1.437E+01  6.048E-04
  28  1.652E+01  6.113E-04
  28  1.899E+01  6.089E-04
  28  2.184E+01  5.975E-04
  28  2.511E+01  5.772E-04
  28  2.887E+01  5.488E-04
  28  3.319E+01  5.134E-04
  28  3.816E+01  4.723E-04
  28  4.387E+01  4.271E-04
  28  5.045E+01  3.798E-04
  28  5.800E+01  3.319E-04
  28  6.669E+01  2.851E-04
  28  7.667E+01  2.408E-04
  28  8.815E+01  2.001E-04
  28  1.014E+02  1.636E-04
  28  1.165E+02  1.316E-04
  28  1.340E+02  1.043E-04
  28  1.541E+02  8.156E-05
  28  1.771E+02  6.285E-05
  28  2.036E+02  4.781E-05
  28  2.341E+02  3.596E-05
  28  2.692E+02  2.676E-05
  28  3.095E+02  1.970E-05
  28  3.559E+02  1.436E-05
  28  4.092E+02  1.039E-05
  28  4.705E+02  7.453E-06
  28  5.409E+02  5.308E-06
  28  6.219E+02  3.760E-06
  28  7.151E+02  2.646E-06
  28  8.221E+02  1.854E-06
  28  9.453E+02  1.291E-06
  28  1.087E+03  8.979E-07
  28  1.250E+03  6.210E-07
  28  1.437E+03  4.286E-07
  28  1.652E+03  2.950E-07
  28  1.899E+03  2.022E-07
  28  2.184E+03  1.386E-07
  28  2.511E+03  9.478E-08
  28  2.887E+03  6.466E-08
  28  3.319E+03  4.406E-08
  28  3.816E+03  2.998E-08
  28  4.387E+03  2.040E-08
  28  5.045E+03  1.386E-08
  28  5.800E+03  9.396E-09
  28  6.669E+03  6.374E-09
  28  7.667E+03  4.319E-09
  28  8.815E+03  2.928E-09
  28  1.014E+04  1.981E-09
  28  1.165E+04  1.340E-09
  28  1.340E+04  9.067E-10
  28  1.541E+04  6.131E-10
  28  1.771E+04  4.148E-10
  28  2.036E+04  2.802E-10
  28  2.341E+04  1.894E-10
  28  2.692E+04  1.278E-10
  28  3.095E+04  8.641E-11
  28  3.559E+04  5.836E-11
  28  4.092E+04  3.944E-11
  28  4.705E+04  2.660E-11
  28  5.409E+04  1.797E-11
  28  6.219E+04  1.212E-11
  28  7.151E+04  8.196E-12
  28  8.221E+04  5.529E-12
  28  9.453E+04  3.730E-12
  28  1.087E+05  2.519E-12
  28  1.250E+05  1.699E-12
  28  1.437E+05  1.148E-12
  28  1.652E+05  7.744E-13
  28  1.899E+05  5.225E-13
  28  2.184E+05  3.527E-13
  28  2.511E+05  2.381E-13
  28  2.887E+05  1.605E-13
  28  3.319E+05  1.086E-13
  28  3.816E+05  7.294E-14
  28  4.387E+05  4.958E-14
  28  5.045E+05  3.310E-14
  28  5.800E+05  2.267E-14
