2023.873973
    Z       E            F 
  25  3.147E+03  6.569E-08
  25  3.618E+03  4.470E-08
  25  4.161E+03  3.039E-08
  25  4.783E+03  2.066E-08
  25  5.500E+03  1.403E-08
  25  6.325E+03  9.518E-09
  25  7.271E+03  6.461E-09
  25  8.360E+03  4.382E-09
  25  9.614E+03  2.970E-09
  25  1.105E+04  2.015E-09
  25  1.270E+04  1.366E-09
  25  1.461E+04  9.252E-10
  25  1.680E+04  6.266E-10
  25  1.931E+04  4.245E-10
  25  2.220E+04  2.875E-10
  25  2.553E+04  1.946E-10
  25  2.935E+04  1.318E-10
  25  3.375E+04  8.921E-11
  25  3.880E+04  6.039E-11
  25  4.461E+04  4.088E-11
  25  5.129E+04  2.767E-11
  25  5.896E+04  1.874E-11
  25  6.782E+04  1.267E-11
  25  7.794E+04  8.584E-12
  25  8.965E+04  5.801E-12
  25  1.031E+05  3.926E-12
  25  1.185E+05  2.659E-12
  25  1.362E+05  1.798E-12
  25  1.566E+05  1.217E-12
  25  1.801E+05  8.230E-13
  25  2.071E+05  5.571E-13
  25  2.381E+05  3.769E-13
  25  2.737E+05  2.551E-13
  25  3.147E+05  1.727E-13
  25  3.618E+05  1.168E-13
  25  4.161E+05  7.900E-14
  25  4.783E+05  5.348E-14
  25  5.500E+05  3.616E-14
  26  5.600E-01  4.693E+00
  26  6.440E-01  3.963E+00
  26  7.403E-01  3.348E+00
  26  8.512E-01  2.827E+00
  26  9.789E-01  2.386E+00
  26  1.125E+00  2.014E+00
  26  1.294E+00  1.699E+00
  26  1.487E+00  1.433E+00
  26  1.710E+00  1.208E+00
  26  1.966E+00  1.018E+00
  26  2.261E+00  8.572E-01
  26  2.600E+00  7.213E-01
  26  2.989E+00  6.066E-01
  26  3.436E+00  5.098E-01
  26  3.951E+00  4.279E-01
  26  4.542E+00  3.589E-01
  26  5.223E+00  3.006E-01
  26  6.003E+00  2.515E-01
  26  6.905E+00  2.099E-01
  26  7.935E+00  1.751E-01
  26  9.128E+00  1.456E-01
  26  1.049E+01  1.209E-01
  26  1.206E+01  1.001E-01
  26  1.387E+01  8.268E-02
  26  1.595E+01  6.807E-02
  26  1.834E+01  5.585E-02
  26  2.108E+01  4.566E-02
  26  2.424E+01  3.718E-02
  26  2.787E+01  3.014E-02
  26  3.204E+01  2.432E-02
  26  3.684E+01  1.952E-02
  26  4.236E+01  1.558E-02
  26  4.870E+01  1.237E-02
  26  5.600E+01  9.759E-03
  26  6.440E+01  7.649E-03
  26  7.403E+01  5.960E-03
  26  8.512E+01  4.613E-03
  26  9.789E+01  3.544E-03
  26  1.125E+02  2.708E-03
  26  1.294E+02  2.054E-03
  26  1.487E+02  1.548E-03
  26  1.710E+02  1.159E-03
  26  1.966E+02  8.623E-04
  26  2.261E+02  6.377E-04
  26  2.600E+02  4.689E-04
  26  2.989E+02  3.431E-04
  26  3.436E+02  2.498E-04
  26  3.951E+02  1.810E-04
  26  4.542E+02  1.306E-04
  26  5.223E+02  9.384E-05
  26  6.003E+02  6.723E-05
  26  6.905E+02  4.795E-05
  26  7.935E+02  3.416E-05
  26  9.128E+02  2.422E-05
  26  1.049E+03  1.715E-05
  26  1.206E+03  1.213E-05
  26  1.387E+03  8.550E-06
  26  1.595E+03  6.020E-06
  26  1.834E+03  4.231E-06
  26  2.108E+03  2.971E-06
  26  2.424E+03  2.084E-06
  26  2.787E+03  1.460E-06
  26  3.204E+03  1.022E-06
  26  3.684E+03  7.150E-07
  26  4.236E+03  4.997E-07
  26  4.870E+03  3.492E-07
  26  5.600E+03  2.437E-07
  26  6.440E+03  1.700E-07
  26  7.403E+03  1.187E-07
  26  8.512E+03  8.274E-08
  26  9.789E+03  5.765E-08
  26  1.125E+04  4.022E-08
  26  1.294E+04  2.802E-08
  26  1.487E+04  1.952E-08
  26  1.710E+04  1.359E-08
  26  1.966E+04  9.469E-09
  26  2.261E+04  6.593E-09
  26  2.600E+04  4.589E-09
  26  2.989E+04  3.195E-09
  26  3.436E+04  2.224E-09
  26  3.951E+04  1.548E-09
  26  4.542E+04  1.078E-09
  26  5.223E+04  7.500E-10
  26  6.003E+04  5.223E-10
  26  6.905E+04  3.631E-10
  26  7.935E+04  2.530E-10
  26  9.128E+04  1.758E-10
  26  1.049E+05  1.224E-10
  26  1.206E+05  8.521E-11
  26  1.387E+05  5.926E-11
  26  1.595E+05  4.123E-11
  26  1.834E+05  2.868E-11
  26  2.108E+05  1.996E-11
  26  2.424E+05  1.389E-11
  26  2.787E+05  9.663E-12
  26  3.204E+05  6.726E-12
  26  3.684E+05  4.679E-12
  26  4.236E+05  3.254E-12
  26  4.870E+05  2.265E-12
  26  5.600E+05  1.575E-12
  27  5.900E-01  2.999E-02
  27  6.785E-01  2.515E-02
  27  7.800E-01  2.110E-02
  27  8.968E-01  1.770E-02
  27  1.031E+00  1.483E-02
  27  1.185E+00  1.244E-02
  27  1.363E+00  1.043E-02
  27  1.567E+00  8.733E-03
  27  1.802E+00  7.312E-03
  27  2.071E+00  6.121E-03
  27  2.382E+00  5.121E-03
  27  2.739E+00  4.281E-03
  27  3.149E+00  3.577E-03
  27  3.620E+00  2.987E-03
  27  4.162E+00  2.492E-03
  27  4.785E+00  2.077E-03
  27  5.502E+00  1.729E-03
  27  6.325E+00  1.438E-03
  27  7.275E+00  1.193E-03
  27  8.360E+00  9.896E-04
  27  9.617E+00  8.182E-04
  27  1.106E+01  6.757E-04
  27  1.271E+01  5.569E-04
  27  1.461E+01  4.575E-04
  27  1.680E+01  3.749E-04
  27  1.932E+01  3.061E-04
  27  2.221E+01  2.493E-04
  27  2.554E+01  2.021E-04
  27  2.936E+01  1.633E-04
  27  3.376E+01  1.313E-04
  27  3.882E+01  1.050E-04
  27  4.463E+01  8.360E-05
  27  5.131E+01  6.619E-05
  27  5.900E+01  5.210E-05
  27  6.785E+01  4.075E-05
  27  7.800E+01  3.170E-05
  27  8.968E+01  2.449E-05
  27  1.031E+02  1.879E-05
  27  1.185E+02  1.434E-05
  27  1.363E+02  1.087E-05
  27  1.567E+02  8.182E-06
  27  1.802E+02  6.121E-06
  27  2.071E+02  4.553E-06
  27  2.382E+02  3.365E-06
  27  2.739E+02  2.474E-06
  27  3.149E+02  1.809E-06
  27  3.620E+02  1.317E-06
  27  4.162E+02  9.540E-07
  27  4.785E+02  6.883E-07
  27  5.502E+02  4.945E-07
  27  6.325E+02  3.543E-07
  27  7.275E+02  2.526E-07
  27  8.360E+02  1.800E-07
  27  9.617E+02  1.276E-07
  27  1.106E+03  9.035E-08
  27  1.271E+03  6.389E-08
  27  1.461E+03  4.504E-08
  27  1.680E+03  3.171E-08
  27  1.932E+03  2.229E-08
  27  2.221E+03  1.565E-08
  27  2.554E+03  1.098E-08
  27  2.936E+03  7.692E-09
  27  3.376E+03  5.385E-09
  27  3.882E+03  3.767E-09
  27  4.463E+03  2.632E-09
  27  5.131E+03  1.839E-09
  27  5.900E+03  1.284E-09
  27  6.785E+03  8.956E-10
  27  7.800E+03  6.250E-10
  27  8.968E+03  4.359E-10
  27  1.031E+04  3.037E-10
  27  1.185E+04  2.119E-10
  27  1.363E+04  1.476E-10
  27  1.567E+04  1.028E-10
  27  1.802E+04  7.160E-11
  27  2.071E+04  4.988E-11
  27  2.382E+04  3.473E-11
  27  2.739E+04  2.417E-11
  27  3.149E+04  1.683E-11
  27  3.620E+04  1.172E-11
  27  4.162E+04  8.156E-12
  27  4.785E+04  5.678E-12
  27  5.502E+04  3.951E-12
  27  6.325E+04  2.751E-12
  27  7.275E+04  1.913E-12
  27  8.360E+04  1.333E-12
  27  9.617E+04  9.262E-13
  27  1.106E+05  6.446E-13
  27  1.271E+05  4.489E-13
  27  1.461E+05  3.122E-13
  27  1.680E+05  2.172E-13
  27  1.932E+05  1.511E-13
  27  2.221E+05  1.051E-13
  27  2.554E+05  7.315E-14
  27  2.936E+05  5.094E-14
  27  3.376E+05  3.543E-14
  27  3.882E+05  2.465E-14
  27  4.463E+05  1.714E-14
  27  5.131E+05  1.193E-14
  27  5.900E+05  8.298E-15
  28  5.800E-01  2.248E-01
  28  6.670E-01  1.898E-01
  28  7.668E-01  1.604E-01
  28  8.816E-01  1.354E-01
  28  1.014E+00  1.143E-01
  28  1.165E+00  9.654E-02
  28  1.340E+00  8.146E-02
  28  1.540E+00  6.871E-02
  28  1.771E+00  5.793E-02
  28  2.036E+00  4.883E-02
  28  2.341E+00  4.113E-02
  28  2.692E+00  3.462E-02
  28  3.095E+00  2.912E-02
  28  3.559E+00  2.448E-02
  28  4.092E+00  2.056E-02
  28  4.704E+00  1.725E-02
  28  5.409E+00  1.446E-02
  28  6.218E+00  1.211E-02
  28  7.151E+00  1.011E-02
  28  8.219E+00  8.442E-03
  28  9.454E+00  7.026E-03
  28  1.087E+01  5.840E-03
  28  1.249E+01  4.844E-03
  28  1.437E+01  4.005E-03
  28  1.652E+01  3.302E-03
  28  1.899E+01  2.714E-03
  28  2.184E+01  2.223E-03
  28  2.511E+01  1.814E-03
  28  2.887E+01  1.474E-03
  28  3.319E+01  1.192E-03
  28  3.816E+01  9.597E-04
  28  4.388E+01  7.684E-04
  28  5.044E+01  6.120E-04
  28  5.800E+01  4.845E-04
  28  6.670E+01  3.811E-04
  28  7.668E+01  2.982E-04
  28  8.816E+01  2.317E-04
  28  1.014E+02  1.788E-04
  28  1.165E+02  1.373E-04
  28  1.340E+02  1.046E-04
  28  1.540E+02  7.924E-05
  28  1.771E+02  5.963E-05
  28  2.036E+02  4.462E-05
  28  2.341E+02  3.319E-05
  28  2.692E+02  2.454E-05
  28  3.095E+02  1.806E-05
  28  3.559E+02  1.323E-05
  28  4.092E+02  9.644E-06
  28  4.704E+02  7.002E-06
  28  5.409E+02  5.063E-06
  28  6.218E+02  3.651E-06
  28  7.151E+02  2.621E-06
  28  8.219E+02  1.879E-06
  28  9.454E+02  1.341E-06
  28  1.087E+03  9.560E-07
  28  1.249E+03  6.805E-07
  28  1.437E+03  4.830E-07
  28  1.652E+03  3.424E-07
  28  1.900E+03  2.423E-07
  28  2.184E+03  1.713E-07
  28  2.511E+03  1.210E-07
  28  2.887E+03  8.534E-08
  28  3.319E+03  6.016E-08
  28  3.816E+03  4.237E-08
  28  4.388E+03  2.981E-08
  28  5.044E+03  2.098E-08
  28  5.800E+03  1.474E-08
  28  6.670E+03  1.036E-08
  28  7.668E+03  7.278E-09
  28  8.816E+03  5.110E-09
  28  1.014E+04  3.585E-09
  28  1.165E+04  2.519E-09
  28  1.340E+04  1.767E-09
  28  1.540E+04  1.240E-09
  28  1.771E+04  8.692E-10
  28  2.036E+04  6.097E-10
  28  2.341E+04  4.275E-10
  28  2.692E+04  2.996E-10
  28  3.095E+04  2.101E-10
  28  3.559E+04  1.473E-10
  28  4.092E+04  1.032E-10
  28  4.704E+04  7.236E-11
  28  5.409E+04  5.071E-11
  28  6.218E+04  3.556E-11
  28  7.151E+04  2.490E-11
  28  8.219E+04  1.747E-11
  28  9.454E+04  1.222E-11
  28  1.087E+05  8.567E-12
  28  1.249E+05  6.007E-12
  28  1.437E+05  4.207E-12
  28  1.652E+05  2.948E-12
  28  1.900E+05  2.065E-12
  28  2.184E+05  1.447E-12
  28  2.511E+05  1.014E-12
  28  2.887E+05  7.104E-13
  28  3.319E+05  4.979E-13
  28  3.816E+05  3.488E-13
  28  4.388E+05  2.443E-13
  28  5.044E+05  1.712E-13
  28  5.800E+05  1.199E-13
