2024.125683
   Z       E         F
  25  3.147E+03  4.653E-08
  25  3.618E+03  3.157E-08
  25  4.161E+03  2.139E-08
  25  4.783E+03  1.449E-08
  25  5.500E+03  9.804E-09
  25  6.325E+03  6.625E-09
  25  7.271E+03  4.478E-09
  25  8.360E+03  3.024E-09
  25  9.614E+03  2.040E-09
  25  1.105E+04  1.378E-09
  25  1.270E+04  9.292E-10
  25  1.461E+04  6.264E-10
  25  1.680E+04  4.222E-10
  25  1.931E+04  2.846E-10
  25  2.220E+04  1.917E-10
  25  2.553E+04  1.291E-10
  25  2.935E+04  8.696E-11
  25  3.375E+04  5.856E-11
  25  3.880E+04  3.943E-11
  25  4.461E+04  2.655E-11
  25  5.129E+04  1.787E-11
  25  5.896E+04  1.204E-11
  25  6.782E+04  8.096E-12
  25  7.794E+04  5.456E-12
  25  8.965E+04  3.667E-12
  25  1.031E+05  2.468E-12
  25  1.185E+05  1.662E-12
  25  1.362E+05  1.118E-12
  25  1.566E+05  7.524E-13
  25  1.801E+05  5.061E-13
  25  2.071E+05  3.407E-13
  25  2.381E+05  2.292E-13
  25  2.737E+05  1.542E-13
  25  3.147E+05  1.038E-13
  25  3.618E+05  6.984E-14
  25  4.161E+05  4.698E-14
  25  4.783E+05  3.162E-14
  25  5.500E+05  2.127E-14
  26  5.600E-01  1.386E-03
  26  6.440E-01  1.578E-03
  26  7.403E-01  1.793E-03
  26  8.512E-01  2.034E-03
  26  9.789E-01  2.303E-03
  26  1.125E+00  2.602E-03
  26  1.294E+00  2.932E-03
  26  1.487E+00  3.296E-03
  26  1.710E+00  3.693E-03
  26  1.966E+00  4.123E-03
  26  2.261E+00  4.585E-03
  26  2.600E+00  5.078E-03
  26  2.989E+00  5.595E-03
  26  3.436E+00  6.131E-03
  26  3.951E+00  6.679E-03
  26  4.542E+00  7.227E-03
  26  5.223E+00  7.765E-03
  26  6.003E+00  8.276E-03
  26  6.905E+00  8.748E-03
  26  7.935E+00  9.160E-03
  26  9.128E+00  9.499E-03
  26  1.049E+01  9.747E-03
  26  1.206E+01  9.890E-03
  26  1.387E+01  9.918E-03
  26  1.595E+01  9.824E-03
  26  1.834E+01  9.605E-03
  26  2.108E+01  9.268E-03
  26  2.424E+01  8.819E-03
  26  2.787E+01  8.274E-03
  26  3.204E+01  7.651E-03
  26  3.684E+01  6.972E-03
  26  4.236E+01  6.258E-03
  26  4.870E+01  5.535E-03
  26  5.600E+01  4.821E-03
  26  6.440E+01  4.137E-03
  26  7.403E+01  3.500E-03
  26  8.512E+01  2.917E-03
  26  9.789E+01  2.397E-03
  26  1.125E+02  1.945E-03
  26  1.294E+02  1.556E-03
  26  1.487E+02  1.230E-03
  26  1.710E+02  9.603E-04
  26  1.966E+02  7.417E-04
  26  2.261E+02  5.667E-04
  26  2.600E+02  4.287E-04
  26  2.989E+02  3.215E-04
  26  3.436E+02  2.391E-04
  26  3.951E+02  1.764E-04
  26  4.542E+02  1.293E-04
  26  5.223E+02  9.416E-05
  26  6.003E+02  6.821E-05
  26  6.905E+02  4.910E-05
  26  7.935E+02  3.524E-05
  26  9.128E+02  2.514E-05
  26  1.049E+03  1.789E-05
  26  1.206E+03  1.270E-05
  26  1.387E+03  8.975E-06
  26  1.595E+03  6.331E-06
  26  1.834E+03  4.454E-06
  26  2.108E+03  3.129E-06
  26  2.424E+03  2.194E-06
  26  2.787E+03  1.536E-06
  26  3.204E+03  1.074E-06
  26  3.684E+03  7.504E-07
  26  4.236E+03  5.234E-07
  26  4.870E+03  3.649E-07
  26  5.600E+03  2.541E-07
  26  6.440E+03  1.768E-07
  26  7.403E+03  1.230E-07
  26  8.512E+03  8.553E-08
  26  9.789E+03  5.940E-08
  26  1.125E+04  4.130E-08
  26  1.294E+04  2.868E-08
  26  1.487E+04  1.991E-08
  26  1.710E+04  1.381E-08
  26  1.966E+04  9.587E-09
  26  2.261E+04  6.650E-09
  26  2.600E+04  4.611E-09
  26  2.989E+04  3.198E-09
  26  3.436E+04  2.218E-09
  26  3.951E+04  1.538E-09
  26  4.542E+04  1.066E-09
  26  5.223E+04  7.390E-10
  26  6.003E+04  5.126E-10
  26  6.905E+04  3.549E-10
  26  7.935E+04  2.463E-10
  26  9.128E+04  1.705E-10
  26  1.049E+05  1.181E-10
  26  1.206E+05  8.193E-11
  26  1.387E+05  5.675E-11
  26  1.595E+05  3.932E-11
  26  1.834E+05  2.724E-11
  26  2.108E+05  1.888E-11
  26  2.424E+05  1.308E-11
  26  2.787E+05  9.063E-12
  26  3.204E+05  6.281E-12
  26  3.684E+05  4.351E-12
  26  4.236E+05  3.014E-12
  26  4.870E+05  2.089E-12
  26  5.600E+05  1.447E-12
  27  5.900E-01  7.746E-06
  27  6.785E-01  8.838E-06
  27  7.800E-01  1.007E-05
  27  8.968E-01  1.146E-05
  27  1.031E+00  1.302E-05
  27  1.185E+00  1.477E-05
  27  1.363E+00  1.672E-05
  27  1.567E+00  1.889E-05
  27  1.802E+00  2.130E-05
  27  2.071E+00  2.393E-05
  27  2.382E+00  2.682E-05
  27  2.739E+00  2.994E-05
  27  3.149E+00  3.330E-05
  27  3.620E+00  3.687E-05
  27  4.162E+00  4.062E-05
  27  4.785E+00  4.451E-05
  27  5.502E+00  4.849E-05
  27  6.325E+00  5.246E-05
  27  7.275E+00  5.636E-05
  27  8.360E+00  6.005E-05
  27  9.617E+00  6.345E-05
  27  1.106E+01  6.639E-05
  27  1.271E+01  6.877E-05
  27  1.461E+01  7.047E-05
  27  1.680E+01  7.137E-05
  27  1.932E+01  7.139E-05
  27  2.221E+01  7.047E-05
  27  2.554E+01  6.862E-05
  27  2.936E+01  6.585E-05
  27  3.376E+01  6.226E-05
  27  3.882E+01  5.796E-05
  27  4.463E+01  5.311E-05
  27  5.131E+01  4.788E-05
  27  5.900E+01  4.247E-05
  27  6.785E+01  3.705E-05
  27  7.800E+01  3.182E-05
  27  8.968E+01  2.689E-05
  27  1.031E+02  2.236E-05
  27  1.185E+02  1.833E-05
  27  1.363E+02  1.480E-05
  27  1.567E+02  1.179E-05
  27  1.802E+02  9.267E-06
  27  2.071E+02  7.197E-06
  27  2.382E+02  5.524E-06
  27  2.739E+02  4.195E-06
  27  3.149E+02  3.155E-06
  27  3.620E+02  2.352E-06
  27  4.162E+02  1.739E-06
  27  4.785E+02  1.276E-06
  27  5.502E+02  9.305E-07
  27  6.325E+02  6.748E-07
  27  7.275E+02  4.860E-07
  27  8.360E+02  3.491E-07
  27  9.617E+02  2.491E-07
  27  1.106E+03  1.773E-07
  27  1.271E+03  1.259E-07
  27  1.461E+03  8.899E-08
  27  1.680E+03  6.277E-08
  27  1.932E+03  4.417E-08
  27  2.221E+03  3.104E-08
  27  2.554E+03  2.176E-08
  27  2.936E+03  1.524E-08
  27  3.376E+03  1.066E-08
  27  3.882E+03  7.442E-09
  27  4.463E+03  5.191E-09
  27  5.131E+03  3.619E-09
  27  5.900E+03  2.520E-09
  27  6.785E+03  1.753E-09
  27  7.800E+03  1.220E-09
  27  8.968E+03  8.482E-10
  27  1.031E+04  5.891E-10
  27  1.185E+04  4.096E-10
  27  1.363E+04  2.844E-10
  27  1.567E+04  1.974E-10
  27  1.802E+04  1.370E-10
  27  2.071E+04  9.507E-11
  27  2.382E+04  6.595E-11
  27  2.739E+04  4.573E-11
  27  3.149E+04  3.172E-11
  27  3.620E+04  2.199E-11
  27  4.162E+04  1.525E-11
  27  4.785E+04  1.057E-11
  27  5.502E+04  7.328E-12
  27  6.325E+04  5.083E-12
  27  7.275E+04  3.520E-12
  27  8.360E+04  2.442E-12
  27  9.617E+04  1.690E-12
  27  1.106E+05  1.172E-12
  27  1.271E+05  8.125E-13
  27  1.461E+05  5.628E-13
  27  1.680E+05  3.899E-13
  27  1.932E+05  2.701E-13
  27  2.221E+05  1.872E-13
  27  2.554E+05  1.297E-13
  27  2.936E+05  8.988E-14
  27  3.376E+05  6.228E-14
  27  3.882E+05  4.315E-14
  27  4.463E+05  2.989E-14
  27  5.131E+05  2.071E-14
  27  5.900E+05  1.435E-14
  28  5.900E-01  5.428E-05
  28  6.785E-01  6.185E-05
  28  7.800E-01  7.037E-05
  28  8.968E-01  7.995E-05
  28  1.031E+00  9.070E-05
  28  1.185E+00  1.026E-04
  28  1.363E+00  1.159E-04
  28  1.567E+00  1.306E-04
  28  1.802E+00  1.468E-04
  28  2.071E+00  1.644E-04
  28  2.382E+00  1.835E-04
  28  2.739E+00  2.040E-04
  28  3.149E+00  2.258E-04
  28  3.620E+00  2.487E-04
  28  4.162E+00  2.724E-04
  28  4.785E+00  2.965E-04
  28  5.502E+00  3.206E-04
  28  6.325E+00  3.442E-04
  28  7.275E+00  3.666E-04
  28  8.360E+00  3.871E-04
  28  9.617E+00  4.050E-04
  28  1.106E+01  4.194E-04
  28  1.271E+01  4.297E-04
  28  1.461E+01  4.353E-04
  28  1.680E+01  4.357E-04
  28  1.932E+01  4.306E-04
  28  2.221E+01  4.200E-04
  28  2.554E+01  4.040E-04
  28  2.936E+01  3.831E-04
  28  3.376E+01  3.580E-04
  28  3.882E+01  3.295E-04
  28  4.463E+01  2.987E-04
  28  5.131E+01  2.666E-04
  28  5.900E+01  2.343E-04
  28  6.785E+01  2.027E-04
  28  7.800E+01  1.727E-04
  28  8.968E+01  1.449E-04
  28  1.031E+02  1.198E-04
  28  1.185E+02  9.773E-05
  28  1.363E+02  7.857E-05
  28  1.567E+02  6.235E-05
  28  1.802E+02  4.885E-05
  28  2.071E+02  3.785E-05
  28  2.382E+02  2.899E-05
  28  2.739E+02  2.198E-05
  28  3.149E+02  1.651E-05
  28  3.620E+02  1.230E-05
  28  4.162E+02  9.088E-06
  28  4.785E+02  6.668E-06
  28  5.502E+02  4.860E-06
  28  6.325E+02  3.523E-06
  28  7.275E+02  2.537E-06
  28  8.360E+02  1.822E-06
  28  9.617E+02  1.300E-06
  28  1.106E+03  9.258E-07
  28  1.271E+03  6.572E-07
  28  1.461E+03  4.647E-07
  28  1.680E+03  3.278E-07
  28  1.932E+03  2.307E-07
  28  2.221E+03  1.621E-07
  28  2.554E+03  1.137E-07
  28  2.936E+03  7.961E-08
  28  3.376E+03  5.568E-08
  28  3.882E+03  3.889E-08
  28  4.463E+03  2.712E-08
  28  5.131E+03  1.891E-08
  28  5.900E+03  1.317E-08
  28  6.785E+03  9.163E-09
  28  7.800E+03  6.377E-09
  28  8.968E+03  4.433E-09
  28  1.031E+04  3.079E-09
  28  1.185E+04  2.141E-09
  28  1.363E+04  1.487E-09
  28  1.567E+04  1.032E-09
  28  1.802E+04  7.161E-10
  28  2.071E+04  4.970E-10
  28  2.382E+04  3.447E-10
  28  2.739E+04  2.391E-10
  28  3.149E+04  1.658E-10
  28  3.620E+04  1.150E-10
  28  4.162E+04  7.972E-11
  28  4.785E+04  5.527E-11
  28  5.502E+04  3.831E-11
  28  6.325E+04  2.657E-11
  28  7.275E+04  1.840E-11
  28  8.360E+04  1.277E-11
  28  9.617E+04  8.837E-12
  28  1.106E+05  6.125E-12
  28  1.271E+05  4.248E-12
  28  1.461E+05  2.942E-12
  28  1.680E+05  2.039E-12
  28  1.932E+05  1.412E-12
  28  2.221E+05  9.787E-13
  28  2.554E+05  6.781E-13
  28  2.936E+05  4.699E-13
  28  3.376E+05  3.256E-13
  28  3.882E+05  2.256E-13
  28  4.463E+05  1.563E-13
  28  5.131E+05  1.083E-13
  28  5.900E+05  7.502E-14
