 #This file contains dFlux vs. E(MeV/n) for the dates
 #provided in the input file
 #Index E[MeV/n] dFlux(Z=1-28)[particles/MeV/n/sr/s/m^2]
#Run No:    1
   1   0.1000000E+00 0.32249590E+07 0.57652998E+04 0.14227857E+00 0.90574049E-05 0.73204547E-01 0.14142082E+03 0.15686996E+00 0.95170174E+02 0.22219455E-03 0.45958085E+01 0.19124992E+01 0.14524483E+03 0.44507954E+00 0.10586166E+03 0.11764785E-06 0.74586459E-01 0.11326086E-06 0.51957049E-04 0.23827226E-04 0.63167924E+00 0.62713596E-04 0.67027872E-02 0.33234651E-02 0.47622606E-01 0.25827195E-01 0.66582085E+02 0.56391841E+00 0.33014832E+01
  32   0.1771121     0.14402800E+07 0.32546914E+04 0.11665601E+00 0.13901394E-04 0.65281257E-01 0.79837112E+02 0.13212068E+00 0.55284332E+02 0.24903816E-03 0.29086671E+01 0.11431760E+01 0.73139122E+02 0.29825720E+00 0.53307648E+02 0.20829729E-06 0.56034762E-01 0.20053044E-06 0.61660139E-04 0.29939649E-04 0.39978701E+00 0.70289687E-04 0.58089178E-02 0.28802552E-02 0.35776969E-01 0.19403106E-01 0.33528183E+02 0.27596772E+00 0.16625072E+01
  33   0.1804082     0.14032599E+07 0.31951267E+04 0.11590990E+00 0.14095063E-04 0.65039977E-01 0.78376022E+02 0.13138962E+00 0.54322701E+02 0.24995671E-03 0.28659978E+01 0.11243286E+01 0.71536003E+02 0.29442489E+00 0.52139229E+02 0.21217602E-06 0.55519387E-01 0.20426455E-06 0.62001949E-04 0.30161225E-04 0.39392227E+00 0.70548915E-04 0.57821097E-02 0.28669627E-02 0.35447892E-01 0.19224642E-01 0.32793297E+02 0.26966992E+00 0.16260678E+01
  34   0.1837656     0.13672489E+07 0.31367454E+04 0.11516975E+00 0.14291104E-04 0.64799972E-01 0.76943962E+02 0.13066375E+00 0.53379299E+02 0.25087700E-03 0.28240216E+01 0.11058213E+01 0.69970520E+02 0.29064783E+00 0.50998222E+02 0.21612047E-06 0.55009566E-01 0.20806195E-06 0.62345076E-04 0.30384068E-04 0.38815275E+00 0.70808652E-04 0.57554659E-02 0.28537521E-02 0.35122361E-01 0.19048100E-01 0.32075665E+02 0.26352564E+00 0.15904840E+01
  35   0.1871855     0.13311052E+07 0.30776985E+04 0.11441194E+00 0.14495986E-04 0.64553574E-01 0.75495583E+02 0.12991995E+00 0.52424244E+02 0.25182901E-03 0.27814078E+01 0.10870681E+01 0.68393105E+02 0.28680626E+00 0.49848530E+02 0.22026205E-06 0.54489098E-01 0.21204913E-06 0.62700674E-04 0.30615440E-04 0.38229561E+00 0.71077331E-04 0.57281391E-02 0.28402023E-02 0.34790024E-01 0.18867869E-01 0.31352562E+02 0.25734028E+00 0.15546288E+01
  36   0.1906691     0.12981732E+07 0.30234900E+04 0.11370778E+00 0.14690204E-04 0.64323977E-01 0.74165871E+02 0.12922817E+00 0.51546654E+02 0.25272221E-03 0.27421415E+01 0.10698199E+01 0.66950264E+02 0.28325987E+00 0.48796921E+02 0.22420622E-06 0.54006830E-01 0.21584620E-06 0.63034960E-04 0.30833344E-04 0.37689859E+00 0.71329414E-04 0.57026995E-02 0.28275885E-02 0.34482088E-01 0.18700872E-01 0.30691153E+02 0.25168788E+00 0.15218332E+01
  37   0.1942175     0.12645524E+07 0.29677341E+04 0.11297489E+00 0.14896431E-04 0.64084388E-01 0.72798225E+02 0.12850755E+00 0.50643185E+02 0.25366124E-03 0.27016068E+01 0.10520470E+01 0.65471634E+02 0.27959237E+00 0.47719227E+02 0.22841328E-06 0.53506285E-01 0.21989644E-06 0.63387022E-04 0.31063260E-04 0.37132725E+00 0.71594441E-04 0.56761759E-02 0.28144373E-02 0.34162469E-01 0.18527539E-01 0.30013334E+02 0.24590048E+00 0.14882233E+01
  38   0.1978319     0.12323921E+07 0.29139956E+04 0.11225992E+00 0.15101704E-04 0.63850008E-01 0.71480049E+02 0.12780397E+00 0.49771599E+02 0.25458646E-03 0.26623945E+01 0.10348855E+01 0.64051750E+02 0.27603787E+00 0.46684341E+02 0.23262028E-06 0.53019375E-01 0.22394659E-06 0.63734558E-04 0.31290638E-04 0.36593762E+00 0.71855553E-04 0.56502544E-02 0.28015843E-02 0.33851564E-01 0.18358929E-01 0.29362446E+02 0.24034815E+00 0.14559489E+01
  39   0.2015136     0.12006635E+07 0.28605771E+04 0.11154062E+00 0.15312415E-04 0.63613556E-01 0.70169731E+02 0.12709548E+00 0.48904404E+02 0.25552657E-03 0.26232719E+01 0.10177948E+01 0.62645493E+02 0.27248505E+00 0.45659397E+02 0.23695863E-06 0.52530892E-01 0.22812323E-06 0.64088352E-04 0.31522541E-04 0.36056039E+00 0.72120863E-04 0.56241285E-02 0.27886301E-02 0.33539653E-01 0.18189775E-01 0.28717802E+02 0.23485418E+00 0.14239845E+01
  40   0.2052638     0.11703062E+07 0.28090818E+04 0.11083885E+00 0.15522153E-04 0.63382246E-01 0.68906586E+02 0.12640367E+00 0.48067673E+02 0.25645291E-03 0.25854197E+01 0.10012894E+01 0.61294830E+02 0.26904124E+00 0.44674976E+02 0.24129679E-06 0.52055657E-01 0.23229963E-06 0.64437612E-04 0.31751893E-04 0.35535771E+00 0.72382310E-04 0.55985940E-02 0.27759694E-02 0.33236198E-01 0.18025208E-01 0.28098648E+02 0.22958222E+00 0.13932836E+01
  41   0.2090838     0.11386561E+07 0.27549790E+04 0.11009247E+00 0.15749894E-04 0.63135564E-01 0.67579475E+02 0.12566724E+00 0.47187729E+02 0.25744853E-03 0.25455005E+01 0.98391503E+00 0.59881088E+02 0.26540256E+00 0.43644562E+02 0.24602946E-06 0.51551644E-01 0.23685585E-06 0.64813670E-04 0.31999301E-04 0.34987095E+00 0.72663279E-04 0.55713863E-02 0.27624792E-02 0.32914370E-01 0.17850680E-01 0.27450571E+02 0.22406921E+00 0.13611488E+01
  42   0.2129748     0.11104944E+07 0.27064692E+04 0.10941498E+00 0.15960815E-04 0.62911019E-01 0.66389557E+02 0.12499820E+00 0.46398033E+02 0.25836102E-03 0.25095751E+01 0.96830821E+00 0.58618221E+02 0.26212180E+00 0.42724129E+02 0.25043306E-06 0.51095501E-01 0.24109534E-06 0.65159009E-04 0.32226937E-04 0.34493309E+00 0.72920804E-04 0.55466462E-02 0.27502119E-02 0.32623105E-01 0.17692722E-01 0.26871662E+02 0.21914914E+00 0.13324436E+01
  43   0.2169384     0.10815325E+07 0.26562078E+04 0.10870466E+00 0.16186452E-04 0.62674940E-01 0.65156670E+02 0.12429613E+00 0.45579071E+02 0.25932750E-03 0.24722159E+01 0.95210826E+00 0.57314503E+02 0.25870383E+00 0.41773922E+02 0.25516542E-06 0.50618548E-01 0.24565122E-06 0.65525448E-04 0.32468906E-04 0.33979818E+00 0.73193558E-04 0.55206595E-02 0.27373270E-02 0.32318562E-01 0.17527563E-01 0.26274027E+02 0.21407461E+00 0.13028098E+01
  44   0.2209756     0.10542145E+07 0.26084385E+04 0.10802133E+00 0.16407916E-04 0.62447228E-01 0.63984913E+02 0.12362013E+00 0.44799988E+02 0.26026636E-03 0.24365778E+01 0.93668288E+00 0.56079998E+02 0.25543737E+00 0.40874157E+02 0.25983172E-06 0.50161038E-01 0.25014361E-06 0.65882101E-04 0.32704866E-04 0.33489981E+00 0.73458526E-04 0.54956153E-02 0.27249090E-02 0.32026429E-01 0.17369136E-01 0.25708117E+02 0.20927384E+00 0.12747494E+01
  45   0.2250880     0.10266139E+07 0.25598081E+04 0.10731724E+00 0.16640777E-04 0.62211946E-01 0.62792038E+02 0.12292302E+00 0.44006142E+02 0.26124364E-03 0.24001632E+01 0.92095059E+00 0.54827877E+02 0.25209355E+00 0.39961552E+02 0.26476098E-06 0.49690962E-01 0.25488907E-06 0.66254011E-04 0.32951368E-04 0.32989478E+00 0.73734336E-04 0.54697632E-02 0.27120907E-02 0.31726271E-01 0.17206358E-01 0.25134132E+02 0.20440909E+00 0.12462885E+01
